X_COORD,Y_COORD,HABITAT
305758,6230909,1
308258,6230909,1
308758,6230909,1
309258,6230909,1
309758,6230909,1
310258,6230909,1
310758,6230909,1
311258,6230909,1
311758,6230909,1
312258,6230909,1
312758,6230909,1
313258,6230909,1
313758,6230909,1
314258,6230909,1
314758,6230909,1
315258,6230909,1
315758,6230909,1
316258,6230909,1
316758,6230909,1
317258,6230909,1
317758,6230909,1
318258,6230909,1
318758,6230909,1
319258,6230909,1
319758,6230909,1
320258,6230909,1
320758,6230909,1
321258,6230909,1
321758,6230909,1
322258,6230909,1
322758,6230909,1
323258,6230909,1
323758,6230909,1
343258,6230909,1
343758,6230909,1
344258,6230909,1
344758,6230909,1
345258,6230909,1
345758,6230909,1
346258,6230909,1
346758,6230909,1
347258,6230909,1
347758,6230909,1
348258,6230909,1
348758,6230909,1
349258,6230909,1
349758,6230909,1
353758,6230909,1
354258,6230909,1
354758,6230909,1
355258,6230909,1
355758,6230909,1
356258,6230909,1
301258,6230409,1
301758,6230409,1
302758,6230409,1
303258,6230409,1
303758,6230409,1
304258,6230409,1
304758,6230409,1
305258,6230409,1
308258,6230409,1
308758,6230409,1
309258,6230409,1
309758,6230409,1
310258,6230409,1
310758,6230409,1
311258,6230409,1
311758,6230409,1
312258,6230409,1
312758,6230409,1
313258,6230409,1
313758,6230409,1
314258,6230409,1
314758,6230409,1
315258,6230409,1
315758,6230409,1
316258,6230409,1
316758,6230409,1
317258,6230409,1
317758,6230409,1
318258,6230409,1
318758,6230409,1
319258,6230409,1
319758,6230409,1
320258,6230409,1
320758,6230409,1
321258,6230409,1
321758,6230409,1
322258,6230409,1
322758,6230409,1
323258,6230409,1
343258,6230409,1
343758,6230409,1
344258,6230409,1
344758,6230409,1
345258,6230409,1
345758,6230409,1
346258,6230409,1
346758,6230409,1
347258,6230409,1
347758,6230409,1
348258,6230409,1
348758,6230409,1
349258,6230409,1
353758,6230409,1
354258,6230409,1
354758,6230409,1
355258,6230409,1
355758,6230409,1
356258,6230409,1
303258,6229909,1
303758,6229909,1
304258,6229909,1
307258,6229909,1
307758,6229909,1
308258,6229909,1
308758,6229909,1
309258,6229909,1
309758,6229909,1
310258,6229909,1
310758,6229909,1
311258,6229909,1
311758,6229909,1
312258,6229909,1
312758,6229909,1
313258,6229909,1
313758,6229909,1
314258,6229909,1
314758,6229909,1
315258,6229909,1
315758,6229909,1
316258,6229909,1
316758,6229909,1
317258,6229909,1
317758,6229909,1
318258,6229909,1
318758,6229909,1
319258,6229909,1
319758,6229909,1
320258,6229909,1
320758,6229909,1
321258,6229909,1
321758,6229909,1
322258,6229909,1
322758,6229909,1
342758,6229909,1
343258,6229909,1
343758,6229909,1
344258,6229909,1
344758,6229909,1
345258,6229909,1
345758,6229909,1
346258,6229909,1
346758,6229909,1
347258,6229909,1
347758,6229909,1
348258,6229909,1
348758,6229909,1
353258,6229909,1
353758,6229909,1
354258,6229909,1
354758,6229909,1
355258,6229909,1
355758,6229909,1
356258,6229909,1
303258,6229409,1
303758,6229409,1
307258,6229409,1
307758,6229409,1
308258,6229409,1
308758,6229409,1
309258,6229409,1
309758,6229409,1
310258,6229409,1
310758,6229409,1
311258,6229409,1
311758,6229409,1
312258,6229409,1
312758,6229409,1
313258,6229409,1
313758,6229409,1
314258,6229409,1
314758,6229409,1
315258,6229409,1
315758,6229409,1
316258,6229409,1
316758,6229409,1
317258,6229409,1
317758,6229409,1
318258,6229409,1
318758,6229409,1
319258,6229409,1
319758,6229409,1
320258,6229409,1
320758,6229409,1
321258,6229409,1
321758,6229409,1
322258,6229409,1
322758,6229409,1
342758,6229409,1
343258,6229409,1
343758,6229409,1
344258,6229409,1
344758,6229409,1
345258,6229409,1
345758,6229409,1
346258,6229409,1
346758,6229409,1
347258,6229409,1
347758,6229409,1
348258,6229409,1
353258,6229409,1
353758,6229409,1
354258,6229409,1
354758,6229409,1
355258,6229409,1
355758,6229409,1
356258,6229409,1
356758,6229409,1
303258,6228909,1
303758,6228909,1
307258,6228909,1
307758,6228909,1
308258,6228909,1
308758,6228909,1
309258,6228909,1
309758,6228909,1
310258,6228909,1
310758,6228909,1
311258,6228909,1
311758,6228909,1
312258,6228909,1
312758,6228909,1
313258,6228909,1
313758,6228909,1
314258,6228909,1
314758,6228909,1
315258,6228909,1
315758,6228909,1
316258,6228909,1
316758,6228909,1
317258,6228909,1
317758,6228909,1
318258,6228909,1
318758,6228909,1
319258,6228909,1
319758,6228909,1
320258,6228909,1
320758,6228909,1
321258,6228909,1
321758,6228909,1
322258,6228909,1
342758,6228909,1
343258,6228909,1
343758,6228909,1
344258,6228909,1
344758,6228909,1
345258,6228909,1
345758,6228909,1
346258,6228909,1
346758,6228909,1
347258,6228909,1
353258,6228909,1
353758,6228909,1
354258,6228909,1
354758,6228909,1
355258,6228909,1
355758,6228909,1
356258,6228909,1
356758,6228909,1
307258,6228409,1
307758,6228409,1
308258,6228409,1
308758,6228409,1
309258,6228409,1
309758,6228409,1
310258,6228409,1
310758,6228409,1
311258,6228409,1
311758,6228409,1
312258,6228409,1
312758,6228409,1
313258,6228409,1
313758,6228409,1
314258,6228409,1
314758,6228409,1
315258,6228409,1
315758,6228409,1
316258,6228409,1
316758,6228409,1
317258,6228409,1
317758,6228409,1
318258,6228409,1
318758,6228409,1
319258,6228409,1
319758,6228409,1
320258,6228409,1
320758,6228409,1
321258,6228409,1
321758,6228409,1
342758,6228409,1
343258,6228409,1
343758,6228409,1
344258,6228409,1
344758,6228409,1
345258,6228409,1
345758,6228409,1
346258,6228409,1
346758,6228409,1
347258,6228409,1
353258,6228409,1
353758,6228409,1
354258,6228409,1
354758,6228409,1
355258,6228409,1
355758,6228409,1
356258,6228409,1
356758,6228409,1
307258,6227909,1
307758,6227909,1
308258,6227909,1
308758,6227909,1
309258,6227909,1
309758,6227909,1
310258,6227909,1
310758,6227909,1
311258,6227909,1
311758,6227909,1
312258,6227909,1
312758,6227909,1
313258,6227909,1
313758,6227909,1
314258,6227909,1
314758,6227909,1
315258,6227909,1
315758,6227909,1
316258,6227909,1
316758,6227909,1
317258,6227909,1
317758,6227909,1
318258,6227909,1
318758,6227909,1
319258,6227909,1
319758,6227909,1
320258,6227909,1
320758,6227909,1
321258,6227909,1
321758,6227909,1
342258,6227909,1
342758,6227909,1
343258,6227909,1
343758,6227909,1
344258,6227909,1
344758,6227909,1
345258,6227909,1
345758,6227909,1
346258,6227909,1
346758,6227909,1
352258,6227909,1
352758,6227909,1
353258,6227909,1
353758,6227909,1
354258,6227909,1
354758,6227909,1
355258,6227909,1
355758,6227909,1
356258,6227909,1
307758,6227409,1
308258,6227409,1
308758,6227409,1
309258,6227409,1
309758,6227409,1
310258,6227409,1
310758,6227409,1
311258,6227409,1
311758,6227409,1
312258,6227409,1
312758,6227409,1
313258,6227409,1
313758,6227409,1
314258,6227409,1
314758,6227409,1
315258,6227409,1
315758,6227409,1
316258,6227409,1
316758,6227409,1
317258,6227409,1
317758,6227409,1
318258,6227409,1
318758,6227409,1
319258,6227409,1
319758,6227409,1
320258,6227409,1
320758,6227409,1
321258,6227409,1
321758,6227409,1
329258,6227409,1
329758,6227409,1
342258,6227409,1
342758,6227409,1
343258,6227409,1
343758,6227409,1
344258,6227409,1
344758,6227409,1
345258,6227409,1
345758,6227409,1
346258,6227409,1
351258,6227409,1
351758,6227409,1
352258,6227409,1
352758,6227409,1
353258,6227409,1
353758,6227409,1
354258,6227409,1
354758,6227409,1
355258,6227409,1
355758,6227409,1
356258,6227409,1
308758,6226909,1
309258,6226909,1
309758,6226909,1
310258,6226909,1
310758,6226909,1
311258,6226909,1
311758,6226909,1
312258,6226909,1
312758,6226909,1
313258,6226909,1
313758,6226909,1
314258,6226909,1
314758,6226909,1
315258,6226909,1
315758,6226909,1
316258,6226909,1
316758,6226909,1
317258,6226909,1
317758,6226909,1
318258,6226909,1
318758,6226909,1
319258,6226909,1
319758,6226909,1
320258,6226909,1
320758,6226909,1
321258,6226909,1
321758,6226909,1
328258,6226909,1
328758,6226909,1
329258,6226909,1
329758,6226909,1
330258,6226909,1
341758,6226909,1
342258,6226909,1
342758,6226909,1
343258,6226909,1
343758,6226909,1
344258,6226909,1
344758,6226909,1
345258,6226909,1
345758,6226909,1
351258,6226909,1
351758,6226909,1
352258,6226909,1
352758,6226909,1
354258,6226909,1
354758,6226909,1
355258,6226909,1
355758,6226909,1
308758,6226409,1
309258,6226409,1
309758,6226409,1
310258,6226409,1
310758,6226409,1
311258,6226409,1
311758,6226409,1
312258,6226409,1
312758,6226409,1
313258,6226409,1
313758,6226409,1
314258,6226409,1
314758,6226409,1
315258,6226409,1
315758,6226409,1
316258,6226409,1
316758,6226409,1
317258,6226409,1
317758,6226409,1
318258,6226409,1
318758,6226409,1
319258,6226409,1
319758,6226409,1
320258,6226409,1
320758,6226409,1
321258,6226409,1
321758,6226409,1
322258,6226409,1
327758,6226409,1
328258,6226409,1
328758,6226409,1
329258,6226409,1
329758,6226409,1
330258,6226409,1
330758,6226409,1
341758,6226409,1
342258,6226409,1
342758,6226409,1
343258,6226409,1
343758,6226409,1
344258,6226409,1
344758,6226409,1
345258,6226409,1
345758,6226409,1
350758,6226409,1
351258,6226409,1
351758,6226409,1
352258,6226409,1
354258,6226409,1
354758,6226409,1
355258,6226409,1
309258,6225909,1
309758,6225909,1
310258,6225909,1
310758,6225909,1
311258,6225909,1
311758,6225909,1
312258,6225909,1
312758,6225909,1
313258,6225909,1
313758,6225909,1
314258,6225909,1
314758,6225909,1
315258,6225909,1
315758,6225909,1
316258,6225909,1
316758,6225909,1
317258,6225909,1
317758,6225909,1
318258,6225909,1
318758,6225909,1
319258,6225909,1
319758,6225909,1
320258,6225909,1
320758,6225909,1
321258,6225909,1
321758,6225909,1
322258,6225909,1
322758,6225909,1
323258,6225909,1
323758,6225909,1
324258,6225909,1
324758,6225909,1
325258,6225909,1
327258,6225909,1
327758,6225909,1
328258,6225909,1
328758,6225909,1
329258,6225909,1
329758,6225909,1
330258,6225909,1
330758,6225909,1
338258,6225909,1
338758,6225909,1
339258,6225909,1
341258,6225909,1
341758,6225909,1
342258,6225909,1
342758,6225909,1
343258,6225909,1
350258,6225909,1
350758,6225909,1
351258,6225909,1
351758,6225909,1
354258,6225909,1
310258,6225409,1
310758,6225409,1
311258,6225409,1
311758,6225409,1
312258,6225409,1
312758,6225409,1
313258,6225409,1
313758,6225409,1
314258,6225409,1
314758,6225409,1
315258,6225409,1
315758,6225409,1
316258,6225409,1
316758,6225409,1
317258,6225409,1
317758,6225409,1
318258,6225409,1
318758,6225409,1
319258,6225409,1
319758,6225409,1
320258,6225409,1
320758,6225409,1
321258,6225409,1
321758,6225409,1
322258,6225409,1
322758,6225409,1
323258,6225409,1
323758,6225409,1
324258,6225409,1
324758,6225409,1
325258,6225409,1
325758,6225409,1
326258,6225409,1
326758,6225409,1
327258,6225409,1
327758,6225409,1
328258,6225409,1
328758,6225409,1
329258,6225409,1
329758,6225409,1
330258,6225409,1
337758,6225409,1
338258,6225409,1
338758,6225409,1
339258,6225409,1
339758,6225409,1
340258,6225409,1
340758,6225409,1
341258,6225409,1
341758,6225409,1
342258,6225409,1
342758,6225409,1
349758,6225409,1
350258,6225409,1
350758,6225409,1
351258,6225409,1
351758,6225409,1
310258,6224909,1
310758,6224909,1
311258,6224909,1
311758,6224909,1
312258,6224909,1
312758,6224909,1
313258,6224909,1
313758,6224909,1
314258,6224909,1
314758,6224909,1
315258,6224909,1
315758,6224909,1
316258,6224909,1
316758,6224909,1
317258,6224909,1
317758,6224909,1
318258,6224909,1
318758,6224909,1
319258,6224909,1
319758,6224909,1
320258,6224909,1
320758,6224909,1
321258,6224909,1
321758,6224909,1
322258,6224909,1
322758,6224909,1
323258,6224909,1
323758,6224909,1
324258,6224909,1
324758,6224909,1
325258,6224909,1
325758,6224909,1
326258,6224909,1
326758,6224909,1
327258,6224909,1
327758,6224909,1
328258,6224909,1
328758,6224909,1
329258,6224909,1
329758,6224909,1
330258,6224909,1
330758,6224909,1
337258,6224909,1
337758,6224909,1
338258,6224909,1
338758,6224909,1
339258,6224909,1
339758,6224909,1
340258,6224909,1
340758,6224909,1
341258,6224909,1
341758,6224909,1
342258,6224909,1
342758,6224909,1
349258,6224909,1
349758,6224909,1
350258,6224909,1
350758,6224909,1
351258,6224909,1
310258,6224409,1
310758,6224409,1
311258,6224409,1
311758,6224409,1
312258,6224409,1
312758,6224409,1
313258,6224409,1
313758,6224409,1
314258,6224409,1
314758,6224409,1
315258,6224409,1
315758,6224409,1
316258,6224409,1
316758,6224409,1
317258,6224409,1
317758,6224409,1
318258,6224409,1
318758,6224409,1
319258,6224409,1
319758,6224409,1
320258,6224409,1
320758,6224409,1
321258,6224409,1
321758,6224409,1
322258,6224409,1
322758,6224409,1
323258,6224409,1
323758,6224409,1
324258,6224409,1
324758,6224409,1
325258,6224409,1
325758,6224409,1
326258,6224409,1
326758,6224409,1
327258,6224409,1
327758,6224409,1
328258,6224409,1
328758,6224409,1
329258,6224409,1
329758,6224409,1
330258,6224409,1
330758,6224409,1
331258,6224409,1
336758,6224409,1
337258,6224409,1
337758,6224409,1
338258,6224409,1
338758,6224409,1
339258,6224409,1
339758,6224409,1
340258,6224409,1
340758,6224409,1
341258,6224409,1
341758,6224409,1
342258,6224409,1
342758,6224409,1
348758,6224409,1
349258,6224409,1
349758,6224409,1
350258,6224409,1
350758,6224409,1
309758,6223909,1
310258,6223909,1
310758,6223909,1
311258,6223909,1
311758,6223909,1
312258,6223909,1
312758,6223909,1
313258,6223909,1
313758,6223909,1
314258,6223909,1
314758,6223909,1
315258,6223909,1
315758,6223909,1
316258,6223909,1
316758,6223909,1
317258,6223909,1
317758,6223909,1
318258,6223909,1
318758,6223909,1
319258,6223909,1
319758,6223909,1
320258,6223909,1
320758,6223909,1
321258,6223909,1
321758,6223909,1
322258,6223909,1
322758,6223909,1
323258,6223909,1
323758,6223909,1
324258,6223909,1
324758,6223909,1
325258,6223909,1
325758,6223909,1
326258,6223909,1
326758,6223909,1
327258,6223909,1
327758,6223909,1
328258,6223909,1
328758,6223909,1
329258,6223909,1
329758,6223909,1
330258,6223909,1
330758,6223909,1
331258,6223909,1
331758,6223909,1
336258,6223909,1
336758,6223909,1
337258,6223909,1
337758,6223909,1
338258,6223909,1
338758,6223909,1
339258,6223909,1
339758,6223909,1
340258,6223909,1
340758,6223909,1
341258,6223909,1
341758,6223909,1
342258,6223909,1
348258,6223909,1
348758,6223909,1
349258,6223909,1
349758,6223909,1
350258,6223909,1
309758,6223409,1
310258,6223409,1
310758,6223409,1
311258,6223409,1
311758,6223409,1
312258,6223409,1
312758,6223409,1
313258,6223409,1
313758,6223409,1
314258,6223409,1
314758,6223409,1
315258,6223409,1
315758,6223409,1
316258,6223409,1
316758,6223409,1
317258,6223409,1
317758,6223409,1
318258,6223409,1
318758,6223409,1
319758,6223409,1
320258,6223409,1
320758,6223409,1
321258,6223409,1
321758,6223409,1
322258,6223409,1
322758,6223409,1
323258,6223409,1
323758,6223409,1
324258,6223409,1
324758,6223409,1
325258,6223409,1
325758,6223409,1
326258,6223409,1
326758,6223409,1
327258,6223409,1
327758,6223409,1
328258,6223409,1
328758,6223409,1
329258,6223409,1
329758,6223409,1
330258,6223409,1
330758,6223409,1
331258,6223409,1
331758,6223409,1
332258,6223409,1
332758,6223409,1
333258,6223409,1
333758,6223409,1
335258,6223409,1
335758,6223409,1
336258,6223409,1
336758,6223409,1
337258,6223409,1
337758,6223409,1
338258,6223409,1
338758,6223409,1
339258,6223409,1
339758,6223409,1
340258,6223409,1
340758,6223409,1
341258,6223409,1
341758,6223409,1
347758,6223409,1
348258,6223409,1
348758,6223409,1
349258,6223409,1
349758,6223409,1
309758,6222909,1
310258,6222909,1
310758,6222909,1
311258,6222909,1
311758,6222909,1
312258,6222909,1
312758,6222909,1
313258,6222909,1
313758,6222909,1
314258,6222909,1
314758,6222909,1
315258,6222909,1
315758,6222909,1
316258,6222909,1
316758,6222909,1
317258,6222909,1
321258,6222909,1
321758,6222909,1
322258,6222909,1
322758,6222909,1
323258,6222909,1
323758,6222909,1
324258,6222909,1
324758,6222909,1
325258,6222909,1
325758,6222909,1
326258,6222909,1
326758,6222909,1
327258,6222909,1
327758,6222909,1
328258,6222909,1
328758,6222909,1
329258,6222909,1
329758,6222909,1
330258,6222909,1
330758,6222909,1
331258,6222909,1
331758,6222909,1
332258,6222909,1
332758,6222909,1
333258,6222909,1
333758,6222909,1
334258,6222909,1
334758,6222909,1
335258,6222909,1
335758,6222909,1
336258,6222909,1
336758,6222909,1
337258,6222909,1
337758,6222909,1
338258,6222909,1
338758,6222909,1
339258,6222909,1
339758,6222909,1
347258,6222909,1
347758,6222909,1
348258,6222909,1
348758,6222909,1
349258,6222909,1
349758,6222909,1
309758,6222409,1
310258,6222409,1
310758,6222409,1
311258,6222409,1
311758,6222409,1
312258,6222409,1
312758,6222409,1
313258,6222409,1
313758,6222409,1
314258,6222409,1
314758,6222409,1
315258,6222409,1
315758,6222409,1
316258,6222409,1
316758,6222409,1
317258,6222409,1
321258,6222409,1
321758,6222409,1
322258,6222409,1
322758,6222409,1
323258,6222409,1
323758,6222409,1
324258,6222409,1
324758,6222409,1
325258,6222409,1
325758,6222409,1
326258,6222409,1
326758,6222409,1
327258,6222409,1
327758,6222409,1
328258,6222409,1
328758,6222409,1
329258,6222409,1
329758,6222409,1
330258,6222409,1
330758,6222409,1
331258,6222409,1
331758,6222409,1
332258,6222409,1
332758,6222409,1
333258,6222409,1
333758,6222409,1
334258,6222409,1
334758,6222409,1
335258,6222409,1
335758,6222409,1
336258,6222409,1
336758,6222409,1
337258,6222409,1
337758,6222409,1
338258,6222409,1
338758,6222409,1
339258,6222409,1
346758,6222409,1
347258,6222409,1
347758,6222409,1
348258,6222409,1
348758,6222409,1
349258,6222409,1
349758,6222409,1
350258,6222409,1
350758,6222409,1
309758,6221909,1
310258,6221909,1
310758,6221909,1
311258,6221909,1
311758,6221909,1
312258,6221909,1
312758,6221909,1
313258,6221909,1
313758,6221909,1
314258,6221909,1
314758,6221909,1
315258,6221909,1
315758,6221909,1
316258,6221909,1
316758,6221909,1
317258,6221909,1
322258,6221909,1
322758,6221909,1
323258,6221909,1
323758,6221909,1
324258,6221909,1
324758,6221909,1
325258,6221909,1
325758,6221909,1
326258,6221909,1
326758,6221909,1
327258,6221909,1
327758,6221909,1
328258,6221909,1
328758,6221909,1
329258,6221909,1
329758,6221909,1
330258,6221909,1
330758,6221909,1
331258,6221909,1
331758,6221909,1
332258,6221909,1
332758,6221909,1
333258,6221909,1
333758,6221909,1
334258,6221909,1
334758,6221909,1
335258,6221909,1
335758,6221909,1
336258,6221909,1
336758,6221909,1
337258,6221909,1
337758,6221909,1
338258,6221909,1
338758,6221909,1
339258,6221909,1
339758,6221909,1
340258,6221909,1
345758,6221909,1
346258,6221909,1
346758,6221909,1
347258,6221909,1
347758,6221909,1
348258,6221909,1
348758,6221909,1
349258,6221909,1
349758,6221909,1
350258,6221909,1
350758,6221909,1
351258,6221909,1
351758,6221909,1
309758,6221409,1
310258,6221409,1
310758,6221409,1
311258,6221409,1
311758,6221409,1
312258,6221409,1
312758,6221409,1
313258,6221409,1
313758,6221409,1
314258,6221409,1
314758,6221409,1
315258,6221409,1
315758,6221409,1
316258,6221409,1
316758,6221409,1
317258,6221409,1
323258,6221409,1
323758,6221409,1
324258,6221409,1
324758,6221409,1
325258,6221409,1
325758,6221409,1
326258,6221409,1
326758,6221409,1
327258,6221409,1
327758,6221409,1
328258,6221409,1
328758,6221409,1
329258,6221409,1
329758,6221409,1
330258,6221409,1
330758,6221409,1
331258,6221409,1
331758,6221409,1
332258,6221409,1
332758,6221409,1
333258,6221409,1
333758,6221409,1
334258,6221409,1
334758,6221409,1
335258,6221409,1
335758,6221409,1
336258,6221409,1
336758,6221409,1
337258,6221409,1
337758,6221409,1
338258,6221409,1
338758,6221409,1
339258,6221409,1
339758,6221409,1
340258,6221409,1
340758,6221409,1
345258,6221409,1
345758,6221409,1
346258,6221409,1
346758,6221409,1
347258,6221409,1
347758,6221409,1
348258,6221409,1
348758,6221409,1
349258,6221409,1
349758,6221409,1
350258,6221409,1
350758,6221409,1
351258,6221409,1
351758,6221409,1
308758,6220909,1
309258,6220909,1
309758,6220909,1
310258,6220909,1
310758,6220909,1
311258,6220909,1
311758,6220909,1
312258,6220909,1
312758,6220909,1
313258,6220909,1
313758,6220909,1
314258,6220909,1
314758,6220909,1
315258,6220909,1
315758,6220909,1
316258,6220909,1
316758,6220909,1
323758,6220909,1
324258,6220909,1
324758,6220909,1
325258,6220909,1
325758,6220909,1
326258,6220909,1
326758,6220909,1
327258,6220909,1
327758,6220909,1
328258,6220909,1
328758,6220909,1
329258,6220909,1
329758,6220909,1
330258,6220909,1
330758,6220909,1
331258,6220909,1
331758,6220909,1
332258,6220909,1
332758,6220909,1
333258,6220909,1
333758,6220909,1
334258,6220909,1
334758,6220909,1
335258,6220909,1
335758,6220909,1
336258,6220909,1
336758,6220909,1
337258,6220909,1
337758,6220909,1
338258,6220909,1
338758,6220909,1
339258,6220909,1
339758,6220909,1
340258,6220909,1
340758,6220909,1
341258,6220909,1
344258,6220909,1
344758,6220909,1
345258,6220909,1
345758,6220909,1
346258,6220909,1
346758,6220909,1
347258,6220909,1
347758,6220909,1
348258,6220909,1
307758,6220409,1
308258,6220409,1
308758,6220409,1
309258,6220409,1
309758,6220409,1
310258,6220409,1
310758,6220409,1
311258,6220409,1
311758,6220409,1
312258,6220409,1
312758,6220409,1
313258,6220409,1
313758,6220409,1
324258,6220409,1
324758,6220409,1
325258,6220409,1
325758,6220409,1
326258,6220409,1
326758,6220409,1
327258,6220409,1
327758,6220409,1
328258,6220409,1
328758,6220409,1
329258,6220409,1
329758,6220409,1
330258,6220409,1
330758,6220409,1
331258,6220409,1
331758,6220409,1
332258,6220409,1
332758,6220409,1
333258,6220409,1
333758,6220409,1
334258,6220409,1
334758,6220409,1
335258,6220409,1
335758,6220409,1
336258,6220409,1
336758,6220409,1
337258,6220409,1
337758,6220409,1
338258,6220409,1
338758,6220409,1
339258,6220409,1
339758,6220409,1
340258,6220409,1
340758,6220409,1
341258,6220409,1
341758,6220409,1
342758,6220409,1
343258,6220409,1
343758,6220409,1
344258,6220409,1
344758,6220409,1
345258,6220409,1
345758,6220409,1
346258,6220409,1
346758,6220409,1
347258,6220409,1
307258,6219909,1
307758,6219909,1
308258,6219909,1
308758,6219909,1
309258,6219909,1
309758,6219909,1
310258,6219909,1
310758,6219909,1
311258,6219909,1
311758,6219909,1
312258,6219909,1
312758,6219909,1
313258,6219909,1
323758,6219909,1
324258,6219909,1
324758,6219909,1
325258,6219909,1
325758,6219909,1
326258,6219909,1
326758,6219909,1
327258,6219909,1
327758,6219909,1
328258,6219909,1
328758,6219909,1
329258,6219909,1
329758,6219909,1
330258,6219909,1
330758,6219909,1
331258,6219909,1
331758,6219909,1
332258,6219909,1
332758,6219909,1
333258,6219909,1
333758,6219909,1
334258,6219909,1
334758,6219909,1
335258,6219909,1
335758,6219909,1
336258,6219909,1
336758,6219909,1
337258,6219909,1
337758,6219909,1
338258,6219909,1
338758,6219909,1
339258,6219909,1
339758,6219909,1
340258,6219909,1
340758,6219909,1
341258,6219909,1
341758,6219909,1
342258,6219909,1
342758,6219909,1
343258,6219909,1
343758,6219909,1
344258,6219909,1
344758,6219909,1
345258,6219909,1
345758,6219909,1
306758,6219409,1
307258,6219409,1
307758,6219409,1
308258,6219409,1
308758,6219409,1
309258,6219409,1
309758,6219409,1
310258,6219409,1
310758,6219409,1
311258,6219409,1
311758,6219409,1
312258,6219409,1
312758,6219409,1
323758,6219409,1
324258,6219409,1
324758,6219409,1
325258,6219409,1
325758,6219409,1
326258,6219409,1
326758,6219409,1
327258,6219409,1
327758,6219409,1
328258,6219409,1
328758,6219409,1
329258,6219409,1
329758,6219409,1
330258,6219409,1
330758,6219409,1
331258,6219409,1
331758,6219409,1
332258,6219409,1
332758,6219409,1
333258,6219409,1
333758,6219409,1
334258,6219409,1
334758,6219409,1
335258,6219409,1
335758,6219409,1
336258,6219409,1
336758,6219409,1
337258,6219409,1
337758,6219409,1
338258,6219409,1
338758,6219409,1
339258,6219409,1
339758,6219409,1
340258,6219409,1
340758,6219409,1
341258,6219409,1
341758,6219409,1
342258,6219409,1
342758,6219409,1
343258,6219409,1
343758,6219409,1
344258,6219409,1
306258,6218909,1
306758,6218909,1
307258,6218909,1
307758,6218909,1
308258,6218909,1
308758,6218909,1
309258,6218909,1
309758,6218909,1
310258,6218909,1
310758,6218909,1
311258,6218909,1
311758,6218909,1
312258,6218909,1
312758,6218909,1
325258,6218909,1
325758,6218909,1
326258,6218909,1
326758,6218909,1
327258,6218909,1
327758,6218909,1
328258,6218909,1
328758,6218909,1
329258,6218909,1
329758,6218909,1
330258,6218909,1
330758,6218909,1
331258,6218909,1
331758,6218909,1
332258,6218909,1
332758,6218909,1
333258,6218909,1
333758,6218909,1
334258,6218909,1
334758,6218909,1
335258,6218909,1
335758,6218909,1
336258,6218909,1
336758,6218909,1
337258,6218909,1
337758,6218909,1
338258,6218909,1
338758,6218909,1
339258,6218909,1
339758,6218909,1
340258,6218909,1
340758,6218909,1
341258,6218909,1
341758,6218909,1
342258,6218909,1
342758,6218909,1
305758,6218409,1
306258,6218409,1
306758,6218409,1
307258,6218409,1
307758,6218409,1
308258,6218409,1
308758,6218409,1
309258,6218409,1
309758,6218409,1
310258,6218409,1
310758,6218409,1
311258,6218409,1
311758,6218409,1
312258,6218409,1
312758,6218409,1
313258,6218409,1
326758,6218409,1
327258,6218409,1
327758,6218409,1
328258,6218409,1
328758,6218409,1
329258,6218409,1
329758,6218409,1
330258,6218409,1
330758,6218409,1
331258,6218409,1
331758,6218409,1
332258,6218409,1
332758,6218409,1
333258,6218409,1
333758,6218409,1
334258,6218409,1
334758,6218409,1
335258,6218409,1
335758,6218409,1
336258,6218409,1
336758,6218409,1
337258,6218409,1
337758,6218409,1
338258,6218409,1
338758,6218409,1
339258,6218409,1
339758,6218409,1
340258,6218409,1
340758,6218409,1
341258,6218409,1
341758,6218409,1
304758,6217909,1
305258,6217909,1
305758,6217909,1
306258,6217909,1
306758,6217909,1
307258,6217909,1
307758,6217909,1
308258,6217909,1
308758,6217909,1
309258,6217909,1
309758,6217909,1
310258,6217909,1
310758,6217909,1
311258,6217909,1
311758,6217909,1
312258,6217909,1
312758,6217909,1
313258,6217909,1
313758,6217909,1
314258,6217909,1
327258,6217909,1
327758,6217909,1
328258,6217909,1
328758,6217909,1
329258,6217909,1
329758,6217909,1
330258,6217909,1
330758,6217909,1
331258,6217909,1
331758,6217909,1
332258,6217909,1
332758,6217909,1
333258,6217909,1
333758,6217909,1
334258,6217909,1
334758,6217909,1
335258,6217909,1
335758,6217909,1
336258,6217909,1
336758,6217909,1
337258,6217909,1
337758,6217909,1
338258,6217909,1
338758,6217909,1
339258,6217909,1
339758,6217909,1
340258,6217909,1
340758,6217909,1
303758,6217409,1
304258,6217409,1
304758,6217409,1
305258,6217409,1
305758,6217409,1
306258,6217409,1
306758,6217409,1
307258,6217409,1
307758,6217409,1
308258,6217409,1
308758,6217409,1
309258,6217409,1
309758,6217409,1
310258,6217409,1
310758,6217409,1
311258,6217409,1
311758,6217409,1
312258,6217409,1
312758,6217409,1
313258,6217409,1
313758,6217409,1
314258,6217409,1
314758,6217409,1
315258,6217409,1
315758,6217409,1
327258,6217409,1
327758,6217409,1
328258,6217409,1
328758,6217409,1
329258,6217409,1
329758,6217409,1
330258,6217409,1
330758,6217409,1
331258,6217409,1
331758,6217409,1
332258,6217409,1
332758,6217409,1
333258,6217409,1
333758,6217409,1
334258,6217409,1
